question_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,r1,r2,s,ground_truth
f60ebf47-981c-4d9b-9b43-602a506cd8c3,0.0,0.0,0.0,0.0,2.405676,0.35431105,1.0235333,0.53812325,2.0651624,0.27169704,0.8271669,0.4150405,1.0,0,0.6931471805599453,4.4708385,0
f60ebf47-981c-4d9b-9b43-602a506cd8c3,0.11972973,0.0,0.0,0.0,2.0580783,0.04736355,0.0,0.04736355,2.04131,0.029380739,0.0,0.029380739,0.6666667,1,0.4054651081081644,4.219118,0
f60ebf47-981c-4d9b-9b43-602a506cd8c3,0.0,0.0,0.0,0.0,2.1228454,0.280742,0.0,0.3610253,2.0312812,0.25213602,0.0,0.32830694,0.6666667,2,0.2876820724517809,4.1541266,0
f60ebf47-981c-4d9b-9b43-602a506cd8c3,0.12506641,0.0,0.0,0.0,1.7106447,0.21740663,0.0,0.30555803,1.766867,0.19423307,0.0,0.27745068,1.0,3,0.22314355131420976,3.6025782,0
f60ebf47-981c-4d9b-9b43-602a506cd8c3,0.17117916,0.10389615,0.04282453,0.10389615,1.3254997,0.19705877,0.0,0.19705877,1.6400663,0.6210596,0.10889908,0.6596295,1.0,4,0.18232155679395462,3.136745,1
f60ebf47-981c-4d9b-9b43-602a506cd8c3,0.13128436,0.0,0.04282453,0.0,1.3254997,0.11979714,0.0,0.11979714,1.5019047,0.10687826,0.10889908,0.10687826,1.0,5,0.1541506798272583,2.9586887,0
f60ebf47-981c-4d9b-9b43-602a506cd8c3,0.0,0.0,0.0,0.0,1.4058965,0.0,0.0,0.0,1.3366055,0.0,0.0,0.0,0.6666667,6,0.13353139262452263,2.7425022,0
f60ebf47-981c-4d9b-9b43-602a506cd8c3,0.0,0.0,0.0,0.0,1.2083805,0.0,0.0,0.0,1.1444552,0.0,0.0,0.0,0.6666667,7,0.11778303565638346,2.3528357,0
f60ebf47-981c-4d9b-9b43-602a506cd8c3,0.12067014,0.0,0.0,0.0,1.0023427,0.0,0.0,0.0,1.130745,0.0,0.0,0.0,0.6666667,8,0.1053605156578263,2.253758,0
f60ebf47-981c-4d9b-9b43-602a506cd8c3,0.0,0.0,0.0,0.0,1.1887479,0.0,0.0,0.0,1.002081,0.0,0.0,0.0,0.6666667,9,0.09531017980432487,2.1908288,0
f60ebf47-981c-4d9b-9b43-602a506cd8c3,0.121281005,0.0,0.0,0.0,0.9267603,0.055398345,0.0,0.055398345,1.056932,0.04531808,0.0,0.109857865,0.6666667,10,0.08701137698962977,2.1049733,0
f60ebf47-981c-4d9b-9b43-602a506cd8c3,0.0,0.0,0.0,0.0,1.1517016,0.10384308,0.0,0.25221708,0.80135643,0.043891452,0.0,0.14559586,0.6666667,11,0.08004270767353643,1.953058,0
f60ebf47-981c-4d9b-9b43-602a506cd8c3,0.0,0.0,0.0,0.0,1.1252747,0.25398678,0.0,0.3424688,0.7904508,0.1468516,0.0,0.21027076,0.6666667,12,0.07410797215372188,1.9157255,0
f60ebf47-981c-4d9b-9b43-602a506cd8c3,0.0,0.0,0.0,0.0,1.1194383,0.0,0.0,0.0,0.7747819,0.0,0.0,0.0,0.33333334,13,0.06899287148695145,1.8942201,0
f60ebf47-981c-4d9b-9b43-602a506cd8c3,0.12067014,0.0,0.0,0.0,0.78437495,0.0,0.0,0.0,0.9636738,0.0,0.0,0.0,0.6666667,14,0.06453852113757116,1.8687189,0
f60ebf47-981c-4d9b-9b43-602a506cd8c3,0.12067014,0.0,0.0,0.0,0.78437495,0.0,0.0,0.0,0.9636738,0.0,0.0,0.0,0.6666667,15,0.06062462181643484,1.8687189,0
f60ebf47-981c-4d9b-9b43-602a506cd8c3,0.0,0.0,0.0,0.0,1.0678262,0.23529987,0.0,0.23529987,0.7378807,0.139191,0.0,0.139191,0.6666667,16,0.05715841383994861,1.8057069,0
f60ebf47-981c-4d9b-9b43-602a506cd8c3,0.0,0.0,0.0,0.0,0.9223165,0.020532928,0.0,0.020532928,0.85564506,0.007614047,0.0,0.007614047,0.6666667,17,0.054067221270275766,1.7779615,0
f60ebf47-981c-4d9b-9b43-602a506cd8c3,0.0,0.0,0.0,0.0,1.0489314,0.10384308,0.0,0.19452485,0.7189859,0.043891452,0.0,0.104942754,0.6666667,18,0.05129329438755053,1.7679173,0
f60ebf47-981c-4d9b-9b43-602a506cd8c3,0.0,0.0,0.0,0.0,1.0489314,0.17233868,0.0,0.26280597,0.7189859,0.089455776,0.0,0.15311655,0.6666667,19,0.04879016416943201,1.7679173,0
f60ebf47-981c-4d9b-9b43-602a506cd8c3,0.0,0.0,0.0,0.0,0.94056714,0.054680545,0.0,0.054680545,0.8039528,0.007614047,0.0,0.007614047,0.6666667,20,0.04652001563489285,1.74452,0
f60ebf47-981c-4d9b-9b43-602a506cd8c3,0.0,0.0,0.0,0.0,0.9518209,0.0,0.1156062,0.0,0.69276917,0.0,0.083470576,0.0,0.6666667,21,0.04445176257083384,1.6445901,0
f60ebf47-981c-4d9b-9b43-602a506cd8c3,0.0,0.0,0.0,0.0,0.9532716,0.12273787,0.0,0.16589586,0.6292168,0.043891452,0.0,0.07187064,0.6666667,22,0.04255961441879593,1.5824884,0
f60ebf47-981c-4d9b-9b43-602a506cd8c3,0.0,0.0,0.0,0.0,0.9532716,0.12273787,0.0,0.12273787,0.6292168,0.043891452,0.0,0.043891452,0.6666667,23,0.040821994520255124,1.5824884,0
f60ebf47-981c-4d9b-9b43-602a506cd8c3,0.0,0.0,0.0,0.0,0.93437684,0.10384308,0.0,0.15307082,0.6292168,0.043891452,0.0,0.0760734,0.6666667,24,0.039220713153281295,1.5635936,0
f60ebf47-981c-4d9b-9b43-602a506cd8c3,0.0,0.0,0.0,0.0,0.93437684,0.10384308,0.0,0.19452485,0.6292168,0.043891452,0.0,0.104942754,0.6666667,25,0.03774032798284703,1.5635936,0
f60ebf47-981c-4d9b-9b43-602a506cd8c3,0.0,0.0,0.0,0.0,0.93437684,0.10384308,0.0,0.15307082,0.6292168,0.043891452,0.0,0.0760734,0.6666667,26,0.03636764417087485,1.5635936,0
f60ebf47-981c-4d9b-9b43-602a506cd8c3,0.0,0.0,0.0,0.0,0.93437684,0.10384308,0.0,0.15307082,0.6292168,0.043891452,0.0,0.0760734,0.6666667,27,0.0350913198112701,1.5635936,0
f60ebf47-981c-4d9b-9b43-602a506cd8c3,0.0,0.0,0.0,0.0,0.9002192,0.12273787,0.0,0.12273787,0.62094676,0.06106451,0.0,0.06106451,0.6666667,28,0.033901551675681346,1.521166,0
f60ebf47-981c-4d9b-9b43-602a506cd8c3,0.0,0.0,0.0,0.0,0.90560985,0.08822346,0.0,0.121108145,0.6004498,0.029507942,0.0,0.049638547,0.6666667,29,0.03278982282299087,1.5060596,0
ec80306c-32e5-471f-ac82-d430439cc552,0.0,0.0,0.0,0.0,3.5919244,1.8901287,1.5407975,2.2610352,3.3387816,1.7814598,1.4096804,2.1397395,1.0,0,0.6931471805599453,6.930706,0
ec80306c-32e5-471f-ac82-d430439cc552,0.30542442,0.11303519,0.052010857,0.11303519,2.7653325,0.20946468,0.0,0.2631207,2.8611803,0.20596534,0.013863037,0.27599862,0.6666667,1,0.4054651081081644,5.931937,0
ec80306c-32e5-471f-ac82-d430439cc552,0.523437,0.36386958,0.1568485,0.36386958,1.8295399,0.66712636,0.40772608,0.8826238,2.665631,1.1600645,0.68324107,1.5000762,1.0,2,0.2876820724517809,5.018608,1
ec80306c-32e5-471f-ac82-d430439cc552,0.30542442,0.11303519,0.052010857,0.11303519,2.1241903,0.7940776,0.56880975,0.9045807,2.3661418,1.1145393,0.8240265,1.211541,0.5,3,0.22314355131420976,4.7957563,0
ec80306c-32e5-471f-ac82-d430439cc552,0.0,0.0,0.0,0.0,2.2595234,1.0499959,0.7076479,1.2015593,2.2171402,1.0147277,0.6927465,1.1635826,0.6666667,4,0.18232155679395462,4.4766636,0
ec80306c-32e5-471f-ac82-d430439cc552,0.0,0.0,0.0,0.0,1.900509,0.2306992,0.3477255,0.2306992,1.8668644,0.21692827,0.3333277,0.21692827,0.6666667,5,0.1541506798272583,3.7673736,0
ec80306c-32e5-471f-ac82-d430439cc552,0.31457087,0.106804386,0.108568296,0.106804386,1.3611606,6.085728E-4,0.0,6.085728E-4,1.7519567,0.049366057,0.02496958,0.049366057,0.8333334,6,0.13353139262452263,3.4276881,0
ec80306c-32e5-471f-ac82-d430439cc552,0.29216754,0.0953594,0.043172963,0.0953594,1.3032572,0.05484391,0.074377775,0.084899515,1.6558902,0.26537788,0.24524602,0.35917795,0.5,7,0.11778303565638346,3.251315,0
ec80306c-32e5-471f-ac82-d430439cc552,0.0,0.0,0.0,0.0,1.5123408,0.0,0.0,0.0,1.2323054,0.0,0.0,0.0,0.5,8,0.1053605156578263,2.744646,0
ec80306c-32e5-471f-ac82-d430439cc552,0.0,0.0,0.0,0.0,1.3360792,0.0,0.0,0.0,1.2998235,0.0,0.0,0.0,0.6666667,9,0.09531017980432487,2.635903,0
ec80306c-32e5-471f-ac82-d430439cc552,0.13120316,0.06438571,0.0,0.06438571,1.2012162,0.25361905,0.0,0.25361905,1.2960966,0.4388896,0.0,0.4388896,0.33333334,10,0.08701137698962977,2.628516,0
ec80306c-32e5-471f-ac82-d430439cc552,0.0,0.0,0.0,0.0,1.3458004,0.37038994,0.3740846,0.37038994,1.2509276,0.28518027,0.30787688,0.28518027,0.8333334,11,0.08004270767353643,2.5967278,0
ec80306c-32e5-471f-ac82-d430439cc552,0.0,0.0,0.0,0.0,1.2985322,0.073882736,0.2500591,0.09849892,1.2529213,0.060111817,0.23472953,0.08404569,0.8333334,12,0.07410797215372188,2.5514536,0
ec80306c-32e5-471f-ac82-d430439cc552,0.30312586,0.0953594,0.067478284,0.0953594,0.7769787,0.17642352,0.056303263,0.17642352,1.4012005,0.43119887,0.29488027,0.5341557,0.6666667,13,0.06899287148695145,2.4813051,0
ec80306c-32e5-471f-ac82-d430439cc552,0.035253536,0.0,0.0,0.0,1.1993986,0.10521455,0.0,0.13972695,1.2261468,0.09625047,0.0,0.12772772,0.33333334,14,0.06453852113757116,2.460799,0
ec80306c-32e5-471f-ac82-d430439cc552,0.093451515,0.0,0.0,0.0,1.0935297,0.0,0.0,0.0,1.1376723,0.0,0.0,0.0,0.33333334,15,0.06062462181643484,2.3246536,0
ec80306c-32e5-471f-ac82-d430439cc552,0.1783721,0.0,0.0,0.0,0.98129576,0.0,0.0,0.0,1.1129215,0.0,0.0,0.0,0.5,16,0.05715841383994861,2.2725894,0
ec80306c-32e5-471f-ac82-d430439cc552,0.0,0.0,0.0,0.0,1.2194775,0.09752653,0.0,0.1323497,0.98519367,0.049915314,0.0,0.074582495,0.6666667,17,0.054067221270275766,2.2046711,0
ec80306c-32e5-471f-ac82-d430439cc552,0.09594963,0.0,0.0,0.0,0.9710568,0.0,0.0,0.0,1.0340257,0.0,0.0,0.0,0.33333334,18,0.05129329438755053,2.101032,0
ec80306c-32e5-471f-ac82-d430439cc552,0.095009215,0.0,0.0,0.0,0.9710568,0.0,0.0,0.0,1.0340257,0.0,0.0,0.0,0.33333334,19,0.04879016416943201,2.1000917,0
ec80306c-32e5-471f-ac82-d430439cc552,0.095009215,0.0,0.0,0.0,0.9710568,0.0,0.0,0.0,1.0340257,0.0,0.0,0.0,0.33333334,20,0.04652001563489285,2.1000917,0
ec80306c-32e5-471f-ac82-d430439cc552,0.034313124,0.0,0.0,0.0,1.0108358,0.012526425,0.0,0.012526425,0.991679,0.0075899386,0.0,0.0075899386,0.6666667,21,0.04445176257083384,2.0368278,0
ec80306c-32e5-471f-ac82-d430439cc552,0.22735882,0.058678675,0.0,0.058678675,0.6604961,0.0,0.0,0.0,1.1194141,0.06429882,0.0,0.06429882,0.5,22,0.04255961441879593,2.007269,0
ec80306c-32e5-471f-ac82-d430439cc552,0.106931195,0.0,0.0,0.0,0.8739147,0.0,0.0,0.0,1.0185255,0.0,0.0,0.0,0.33333334,23,0.040821994520255124,1.9993714,0
ec80306c-32e5-471f-ac82-d430439cc552,0.106931195,0.0,0.0,0.0,0.8739147,0.0,0.0,0.0,1.0185255,0.0,0.0,0.0,0.33333334,24,0.039220713153281295,1.9993714,0
ec80306c-32e5-471f-ac82-d430439cc552,0.0,0.0,0.0,0.0,1.095979,0.12650497,0.0,0.12650497,0.87049204,0.07963633,0.0,0.07963633,0.5,25,0.03774032798284703,1.966471,0
ec80306c-32e5-471f-ac82-d430439cc552,0.0,0.0,0.0,0.0,1.0676368,0.11191004,0.0,0.14273588,0.84214985,0.06429882,0.0,0.08783661,0.5,26,0.03636764417087485,1.9097867,0
ec80306c-32e5-471f-ac82-d430439cc552,0.0,0.0,0.0,0.0,1.0294329,0.0,0.0,0.0,0.7950764,0.0,0.0,0.0,0.33333334,27,0.0350913198112701,1.8245093,0
ec80306c-32e5-471f-ac82-d430439cc552,0.0,0.0,0.0,0.0,0.9061998,0.0,0.0,0.0,0.8767279,0.0,0.0,0.0,0.5,28,0.033901551675681346,1.7829278,0
ec80306c-32e5-471f-ac82-d430439cc552,0.0,0.0,0.0,0.0,0.98129576,0.0,0.0,0.0,0.7854732,0.0,0.0,0.0,0.5,29,0.03278982282299087,1.7667689,0
34e7834a-8c6e-4107-bf5e-4f22b23fba94,0.0,0.0,0.0,0.0,4.064556,2.7431748,1.8075644,3.0715282,3.5397065,2.4748378,1.4972627,2.7745175,1.0,0,0.6931471805599453,7.6042624,0
34e7834a-8c6e-4107-bf5e-4f22b23fba94,0.0,0.0,0.0,0.0,2.9333901,1.9739561,0.0029025557,1.9739561,2.7080114,1.8098773,0.0,1.8098773,0.75,1,0.4054651081081644,5.6414013,0
34e7834a-8c6e-4107-bf5e-4f22b23fba94,0.18611808,0.09201571,0.0,0.09201571,2.5481353,1.7126912,0.0,1.7126912,2.5513456,1.76354,0.0,1.76354,0.5,2,0.2876820724517809,5.2855988,0
34e7834a-8c6e-4107-bf5e-4f22b23fba94,0.28371575,0.20193984,0.048980385,0.20193984,2.0354657,1.1113865,0.08240266,1.1113865,2.6600115,2.0734127,0.29100126,2.3275597,1.0,3,0.22314355131420976,4.979193,1
34e7834a-8c6e-4107-bf5e-4f22b23fba94,0.19301246,0.09201571,0.0,0.09201571,2.0855522,1.3935425,0.0,1.3935425,2.187473,1.4373132,0.0,1.4875396,0.75,4,0.18232155679395462,4.4660378,0
34e7834a-8c6e-4107-bf5e-4f22b23fba94,0.20233938,0.09823367,0.063558534,0.09823367,1.3773543,0.866021,0.0,0.866021,1.7184044,1.2466558,0.3133939,1.2466558,0.75,5,0.1541506798272583,3.298098,0
34e7834a-8c6e-4107-bf5e-4f22b23fba94,0.0,0.0,0.0,0.0,1.6447073,0.11580689,0.08240266,0.11580689,1.2518182,0.06077731,0.058405273,0.06077731,0.75,6,0.13353139262452263,2.8965254,0
34e7834a-8c6e-4107-bf5e-4f22b23fba94,0.0,0.0,0.0,0.0,1.6398832,0.11580689,0.042953145,0.11580689,1.2273399,0.06077731,0.026372427,0.06077731,0.75,7,0.11778303565638346,2.867223,0
34e7834a-8c6e-4107-bf5e-4f22b23fba94,0.19111429,0.09701194,0.0,0.09701194,1.050345,0.45081082,0.0,0.45081082,1.4246587,0.7125121,0.0,0.7125121,0.5,8,0.1053605156578263,2.666118,0
34e7834a-8c6e-4107-bf5e-4f22b23fba94,0.19111429,0.09701194,0.0,0.09701194,1.1280426,0.66891336,0.0,0.66891336,1.325035,0.8278844,0.0,0.8278844,0.5,9,0.09531017980432487,2.6441917,0
34e7834a-8c6e-4107-bf5e-4f22b23fba94,0.0,0.0,0.0,0.0,1.3773543,0.866021,0.0,0.866021,1.2655506,0.7801111,0.0,0.7801111,0.5,10,0.08701137698962977,2.6429048,0
34e7834a-8c6e-4107-bf5e-4f22b23fba94,0.0,0.0,0.0,0.0,1.4911149,0.11580689,0.0,0.20740816,1.0735068,0.06077731,0.0,0.12795626,0.5,11,0.08004270767353643,2.5646217,0
34e7834a-8c6e-4107-bf5e-4f22b23fba94,0.18923347,0.095131114,0.0,0.095131114,0.91308194,0.54153097,0.0,0.54153097,1.3077585,0.8223189,0.0,0.8223189,0.5,12,0.07410797215372188,2.4100738,0
34e7834a-8c6e-4107-bf5e-4f22b23fba94,0.0,0.0,0.0,0.0,1.4024787,0.07788987,0.0,0.07788987,1.0020492,0.03930902,0.0,0.03930902,0.75,13,0.06899287148695145,2.404528,0
34e7834a-8c6e-4107-bf5e-4f22b23fba94,0.09448229,0.019609073,0.0,0.019609073,0.97282004,0.0,0.23281488,0.0,1.2819519,0.35674617,0.17543754,0.35674617,0.75,14,0.06453852113757116,2.3492541,0
34e7834a-8c6e-4107-bf5e-4f22b23fba94,0.20233938,0.09823367,0.063558534,0.09823367,0.8186086,0.4742185,0.0,0.4742185,1.3255963,0.7359198,0.28462687,0.7970221,0.75,15,0.06062462181643484,2.3465443,0
34e7834a-8c6e-4107-bf5e-4f22b23fba94,0.0,0.0,0.0,0.0,1.2737901,0.11580689,0.0,0.11580689,0.9013671,0.06077731,0.0,0.06077731,0.5,16,0.05715841383994861,2.1751573,0
34e7834a-8c6e-4107-bf5e-4f22b23fba94,0.0,0.0,0.0,0.0,1.2737901,0.11580689,0.0,0.11580689,0.9013671,0.06077731,0.0,0.06077731,0.5,17,0.054067221270275766,2.1751573,0
34e7834a-8c6e-4107-bf5e-4f22b23fba94,0.0,0.0,0.0,0.0,1.245023,0.08703987,0.0,0.08703987,0.87260014,0.044021763,0.0,0.044021763,0.5,18,0.05129329438755053,2.117623,0
34e7834a-8c6e-4107-bf5e-4f22b23fba94,0.0,0.0,0.0,0.0,1.1148479,0.0,0.0,0.0,0.95051533,0.0,0.0,0.0,0.5,19,0.04879016416943201,2.0653632,0
34e7834a-8c6e-4107-bf5e-4f22b23fba94,0.0,0.0,0.0,0.0,1.1857405,0.15715292,0.0,0.230784,0.8440834,0.10212334,0.0,0.15607066,0.5,20,0.04652001563489285,2.0298238,0
34e7834a-8c6e-4107-bf5e-4f22b23fba94,0.0,0.0,0.0,0.0,1.1632892,0.13470168,0.0,0.20833276,0.8216322,0.0796721,0.0,0.13361941,0.5,21,0.04445176257083384,1.9849215,0
34e7834a-8c6e-4107-bf5e-4f22b23fba94,0.0,0.0,0.0,0.0,1.1632892,0.27921757,0.0,0.27921757,0.8216322,0.1859591,0.0,0.1859591,0.5,22,0.04255961441879593,1.9849215,0
34e7834a-8c6e-4107-bf5e-4f22b23fba94,0.0,0.0,0.0,0.0,1.1632892,0.13470168,0.0,0.13470168,0.8216322,0.0796721,0.0,0.0796721,0.5,23,0.040821994520255124,1.9849215,0
34e7834a-8c6e-4107-bf5e-4f22b23fba94,0.0,0.0,0.0,0.0,1.1632892,0.0,0.0,0.071077704,0.8216322,0.0,0.0,0.03581982,0.5,24,0.039220713153281295,1.9849215,0
34e7834a-8c6e-4107-bf5e-4f22b23fba94,0.0,0.0,0.0,0.0,1.1632892,0.13470168,0.0,0.13470168,0.8216322,0.0796721,0.0,0.0796721,0.5,25,0.03774032798284703,1.9849215,0
34e7834a-8c6e-4107-bf5e-4f22b23fba94,0.0,0.0,0.0,0.0,1.1632892,0.13470168,0.0,0.13470168,0.8027374,0.06077731,0.0,0.06077731,0.5,26,0.03636764417087485,1.9660265,0
34e7834a-8c6e-4107-bf5e-4f22b23fba94,0.013131401,0.0,0.0,0.0,0.9955586,0.0,0.0,0.0,0.89238226,0.0,0.0,0.0,0.5,27,0.0350913198112701,1.9010723,0
34e7834a-8c6e-4107-bf5e-4f22b23fba94,0.0,0.0,0.0,0.0,1.1194383,0.0,0.0,0.0,0.7747819,0.0,0.0,0.0,0.25,28,0.033901551675681346,1.8942201,0
34e7834a-8c6e-4107-bf5e-4f22b23fba94,0.085644394,0.0,0.0,0.0075301183,0.66262275,0.0,0.0,0.0,1.0349312,0.16389629,0.0,0.24665256,0.5,29,0.03278982282299087,1.7831984,0
3bf05f93-2972-43d7-8c29-b69a87a3f69e,0.0,0.0,0.0,0.0,2.5178413,1.6689366,0.69987535,1.9096915,2.1881244,1.509689,0.5527346,1.7253406,1.0,0,0.6931471805599453,4.705966,0
3bf05f93-2972-43d7-8c29-b69a87a3f69e,0.0,0.0,0.0,0.0,2.1521845,0.8769256,0.0,0.8769256,1.7960691,0.8203498,0.0,0.8203498,0.75,1,0.4054651081081644,3.9482536,0
3bf05f93-2972-43d7-8c29-b69a87a3f69e,0.0,0.0,0.0,0.0,1.8535557,1.1286416,0.0,1.1791431,1.7556273,1.0609219,0.0,1.1097225,0.75,2,0.2876820724517809,3.6091828,0
3bf05f93-2972-43d7-8c29-b69a87a3f69e,0.12644723,0.05760383,0.035816513,0.05760383,1.6555823,0.8173131,0.0,0.88158786,1.7493372,0.9775041,0.018455923,1.0310056,0.75,3,0.22314355131420976,3.5313668,0
3bf05f93-2972-43d7-8c29-b69a87a3f69e,0.115222156,0.056382105,0.0,0.056382105,1.4113071,0.90073097,0.0,0.90073097,1.5007845,1.0609219,0.0,1.0609219,0.5,4,0.18232155679395462,3.0273137,0
3bf05f93-2972-43d7-8c29-b69a87a3f69e,0.115222156,0.056382105,0.0,0.056382105,1.4074199,0.74901783,0.0,0.74901783,1.3627908,0.7367864,0.0,0.7613827,0.75,5,0.1541506798272583,2.885433,0
3bf05f93-2972-43d7-8c29-b69a87a3f69e,0.115222156,0.056382105,0.0,0.056382105,1.2407439,0.70606905,0.0,0.76310164,1.3293319,0.827654,0.0,0.862507,0.75,6,0.13353139262452263,2.685298,0
3bf05f93-2972-43d7-8c29-b69a87a3f69e,0.0,0.0,0.0,0.0,1.3844175,0.44543633,0.0,0.4712393,1.293506,0.40141833,0.0,0.42615208,0.75,7,0.11778303565638346,2.6779237,0
3bf05f93-2972-43d7-8c29-b69a87a3f69e,0.014071813,0.0,0.0,0.0,1.3278893,0.45168787,0.0,0.48180386,1.2879366,0.41476297,0.0,0.44343248,0.5,8,0.1053605156578263,2.6298976,0
3bf05f93-2972-43d7-8c29-b69a87a3f69e,0.0,0.0,0.0,0.0,1.3400909,0.8475713,0.0,0.8657908,1.2592417,0.79331464,0.0,0.8067425,0.75,9,0.09531017980432487,2.5993326,0
3bf05f93-2972-43d7-8c29-b69a87a3f69e,0.14494865,0.09505549,0.019009316,0.09505549,1.0390513,0.6445685,0.0,0.6445685,1.3112309,0.93688375,0.022254316,1.0054889,0.75,10,0.08701137698962977,2.495231,0
3bf05f93-2972-43d7-8c29-b69a87a3f69e,0.0,0.0,0.0,0.0,1.2433078,0.75437474,0.0,0.75437474,1.1691607,0.69742084,0.0,0.69742084,0.5,11,0.08004270767353643,2.4124684,0
3bf05f93-2972-43d7-8c29-b69a87a3f69e,0.115222156,0.056382105,0.0,0.056382105,1.0711292,0.44451463,0.0,0.48170283,1.2180622,0.57002246,0.0,0.63417774,0.75,12,0.07410797215372188,2.4044135,0
3bf05f93-2972-43d7-8c29-b69a87a3f69e,0.15340072,0.10041193,0.020512408,0.10041193,0.96508706,0.30688006,0.0,0.4222914,1.2761353,0.71079046,0.0,0.8367517,1.0,13,0.06899287148695145,2.394623,1
3bf05f93-2972-43d7-8c29-b69a87a3f69e,0.0,0.0,0.0,0.0,1.2205911,0.677302,0.0,0.677302,1.1506855,0.6292296,0.0,0.6292296,0.5,14,0.06453852113757116,2.3712766,0
3bf05f93-2972-43d7-8c29-b69a87a3f69e,0.115222156,0.056382105,0.0,0.056382105,1.0363177,0.5381649,0.0,0.5381649,1.1846004,0.63811296,0.0,0.63811296,0.5,15,0.06062462181643484,2.3361402,0
3bf05f93-2972-43d7-8c29-b69a87a3f69e,0.0,0.0,0.0,0.0,1.3111314,0.0,0.0,0.045275725,0.98225546,0.0,0.0,0.00941274,0.75,16,0.05715841383994861,2.293387,0
3bf05f93-2972-43d7-8c29-b69a87a3f69e,0.0,0.0,0.0,0.0,1.1737758,0.63048667,0.0,0.63048667,1.1038703,0.5824142,0.0,0.5824142,0.5,17,0.054067221270275766,2.277646,0
3bf05f93-2972-43d7-8c29-b69a87a3f69e,0.0,0.0,0.0,0.0,1.1737758,0.63048667,0.0,0.70413035,1.1038703,0.5824142,0.0,0.6527711,0.5,18,0.05129329438755053,2.277646,0
3bf05f93-2972-43d7-8c29-b69a87a3f69e,0.0,0.0,0.0,0.0,1.3063072,0.033404227,0.0,0.033404227,0.9577771,0.002372037,0.0,0.002372037,0.75,19,0.04879016416943201,2.2640843,0
3bf05f93-2972-43d7-8c29-b69a87a3f69e,0.11712032,0.05138588,0.0,0.05138588,0.93266606,0.37035695,0.0,0.37035695,1.2024174,0.5412555,0.0,0.5412555,0.75,20,0.04652001563489285,2.2522037,0
3bf05f93-2972-43d7-8c29-b69a87a3f69e,0.0,0.0,0.0,0.0,1.2729003,0.01896977,0.0,0.066295624,0.94560426,0.0,0.0,0.021962509,0.75,21,0.04445176257083384,2.2185047,0
3bf05f93-2972-43d7-8c29-b69a87a3f69e,0.048517693,0.0,0.003798741,8.390203E-4,0.9311527,0.0,0.0,0.0,1.0312251,0.0061002597,0.0097005805,0.052456394,0.75,22,0.04255961441879593,2.0108955,0
3bf05f93-2972-43d7-8c29-b69a87a3f69e,0.0,0.0,0.0,0.0,1.1575389,0.033404227,0.0,0.061662514,0.803944,0.002372037,0.0,0.019187227,0.5,23,0.040821994520255124,1.9614829,0
3bf05f93-2972-43d7-8c29-b69a87a3f69e,0.0,0.0,0.0,0.0,1.1194383,0.0,0.0,0.0,0.7747819,0.0,0.0,0.0,0.25,24,0.039220713153281295,1.8942201,0
3bf05f93-2972-43d7-8c29-b69a87a3f69e,0.0,0.0,0.0,0.0,0.97631335,0.5485673,0.0,0.5485673,0.9168766,0.5080761,0.0,0.5080761,0.5,25,0.03774032798284703,1.8931899,0
3bf05f93-2972-43d7-8c29-b69a87a3f69e,0.0,0.0,0.0,0.0,0.97631335,0.5485673,0.0,0.5485673,0.9168766,0.5080761,0.0,0.5080761,0.5,26,0.03636764417087485,1.8931899,0
3bf05f93-2972-43d7-8c29-b69a87a3f69e,0.0,0.0,0.0,0.0,0.94799876,0.47298488,0.0,0.47298488,0.88617027,0.43441713,0.0,0.43441713,0.5,27,0.0350913198112701,1.834169,0
3bf05f93-2972-43d7-8c29-b69a87a3f69e,0.0,0.0,0.0,0.0,1.0736635,0.042851623,0.0,0.08718695,0.74046826,0.011819432,0.0,0.03626969,0.5,28,0.033901551675681346,1.8141317,0
3bf05f93-2972-43d7-8c29-b69a87a3f69e,0.0,0.0,0.0,0.0,1.0689029,0.033404227,0.0,0.033404227,0.7324865,0.002372037,0.0,0.002372037,0.75,29,0.03278982282299087,1.8013893,0
d9551eb9-c3fd-4f36-909c-fef8cd89e863,0.0,0.0,0.0,0.0,4.5903387,3.1146235,1.3321048,3.377831,4.238739,2.9058242,1.1338137,3.159479,1.0,0,0.6931471805599453,8.829078,0
d9551eb9-c3fd-4f36-909c-fef8cd89e863,0.531441,0.42475846,0.19531581,0.42475846,3.1685193,1.9068818,0.2516481,2.2894573,3.7212782,2.8609707,0.8775995,3.1307912,1.0,1,0.4054651081081644,7.4212384,1
d9551eb9-c3fd-4f36-909c-fef8cd89e863,0.0,0.0,0.0,0.0,3.657743,2.2447927,0.0,2.489151,3.5349083,2.1332803,0.0,2.37266,0.6,2,0.2876820724517809,7.1926513,0
d9551eb9-c3fd-4f36-909c-fef8cd89e863,0.3071847,0.15778422,0.0,0.15778422,2.7883127,1.4190649,0.0,1.6437314,2.9481869,1.8149247,0.0,1.9933085,0.8,3,0.22314355131420976,6.043684,0
d9551eb9-c3fd-4f36-909c-fef8cd89e863,0.30408216,0.15468168,0.0,0.15468168,2.833108,1.5958626,0.7339012,1.6627232,2.8156514,1.8683074,0.745694,1.8769327,0.8,4,0.18232155679395462,5.9528418,0
